       rhogas          rsgas        rhostar          rstar
        8.46800          0.30000          3.30721          0.22300
        8.46800          0.30000          3.31018          0.22300
        8.46800          0.30000          3.29564          0.22300
        8.46800          0.30000          3.29139          0.22300
        8.46800          0.30000          3.29864          0.22300
        8.46800          0.30000          3.31053          0.22300
        8.46800          0.30000          3.31663          0.22300
        8.46800          0.30000          3.32098          0.22300
        8.46800          0.30000          3.32300          0.22300
        8.46800          0.30000          3.32585          0.22300
        8.46800          0.30000          3.32748          0.22300
        8.46800          0.30000          3.33282          0.22300
        8.46800          0.30000          3.32566          0.22300
        8.46800          0.30000          3.33575          0.22300
        8.46800          0.30000          3.33897          0.22300
        8.46800          0.30000          3.33970          0.22300
        8.46800          0.30000          3.33429          0.22300
        8.46800          0.30000          3.33655          0.22300
        8.46800          0.30000          3.32527          0.22300
        8.46800          0.30000          3.32478          0.22300
        8.46800          0.30000          3.32620          0.22300
        8.46800          0.30000          3.31119          0.22300
        8.46800          0.30000          3.31505          0.22300
        8.46800          0.30000          3.32008          0.22300
        8.46800          0.30000          3.31495          0.22300
        8.46800          0.30000          3.31105          0.22300
        8.46800          0.30000          3.31774          0.22300
        8.46800          0.30000          3.32012          0.22300
        8.46800          0.30000          3.32101          0.22300
        8.46800          0.30000          3.31866          0.22300
        8.46800          0.30000          3.31146          0.22300
        8.46800          0.30000          3.32183          0.22300
        8.46800          0.30000          3.32815          0.22300
        8.46800          0.30000          3.32164          0.22300
        8.46800          0.30000          3.31399          0.22300
        8.46800          0.30000          3.31308          0.22300
        8.46800          0.30000          3.29847          0.22300
        8.46800          0.30000          3.29484          0.22300
        8.46800          0.30000          3.30263          0.22300
        8.46800          0.30000          3.29337          0.22300
        8.46800          0.30000          3.29309          0.22300
        8.46800          0.30000          3.29151          0.22300
        8.46800          0.30000          3.28517          0.22300
        8.46800          0.30000          3.27550          0.22300
        8.46800          0.30000          3.27292          0.22300
        8.46800          0.30000          3.26697          0.22300
        8.46800          0.30000          3.26022          0.22300
        8.46800          0.30000          3.27058          0.22300
        8.46800          0.30000          3.27004          0.22300
        8.46800          0.30000          3.27073          0.22300
        8.46800          0.30000          3.27774          0.22300
        8.46800          0.30000          3.28362          0.22300
        8.46800          0.30000          3.28017          0.22300
        8.46800          0.30000          3.27801          0.22300
        8.46800          0.30000          3.28185          0.22300
        8.46800          0.30000          3.28488          0.22300
        8.46800          0.30000          3.29511          0.22300
        8.46800          0.30000          3.30734          0.22300
        8.46800          0.30000          3.30621          0.22300
        8.46800          0.30000          3.30252          0.22300
        8.46800          0.30000          3.30769          0.22300
        8.46800          0.30000          3.31609          0.22300
        8.46800          0.30000          3.31433          0.22300
        8.46800          0.30000          3.32753          0.22300
        8.46800          0.30000          3.32580          0.22300
        8.46800          0.30000          3.32848          0.22300
        8.46800          0.30000          3.32470          0.22300
        8.46800          0.30000          3.33139          0.22300
        8.46800          0.30000          3.31965          0.22300
        8.46800          0.30000          3.30956          0.22300
        8.46800          0.30000          3.30383          0.22300
        8.46800          0.30000          3.30481          0.22300
        8.46800          0.30000          3.29628          0.22300
        8.46800          0.30000          3.28666          0.22300
        8.46800          0.30000          3.27759          0.22300
        8.46800          0.30000          3.28149          0.22300
        8.46800          0.30000          3.28676          0.22300
        8.46800          0.30000          3.29148          0.22300
        8.46800          0.30000          3.30158          0.22300
        8.46800          0.30000          3.29669          0.22300
        8.46800          0.30000          3.31057          0.22300
        8.46800          0.30000          3.30934          0.22300
        8.46800          0.30000          3.30588          0.22300
        8.46800          0.30000          3.31125          0.22300
        8.46800          0.30000          3.30544          0.22300
        8.46800          0.30000          3.30502          0.22300
        8.46800          0.30000          3.30789          0.22300
        8.46800          0.30000          3.32041          0.22300
        8.46800          0.30000          3.31679          0.22300
        8.46800          0.30000          3.32133          0.22300
        8.46800          0.30000          3.33509          0.22300
        8.46800          0.30000          3.33883          0.22300
        8.46800          0.30000          3.33737          0.22300
        8.46800          0.30000          3.34601          0.22300
        8.46800          0.30000          3.34236          0.22300
        8.46800          0.30000          3.33705          0.22300
        8.46800          0.30000          3.35102          0.22300
        8.46800          0.30000          3.34351          0.22300
        8.46800          0.30000          3.34996          0.22300
        8.46800          0.30000          3.35555          0.22300
        8.46800          0.30000          3.35932          0.22300
        8.46800          0.30000          3.34915          0.22300
        8.46800          0.30000          3.34115          0.22300
        8.46800          0.30000          3.33330          0.22300
        8.46800          0.30000          3.34115          0.22300
        8.46800          0.30000          3.34930          0.22300
        8.46800          0.30000          3.35182          0.22300
        8.46800          0.30000          3.35070          0.22300
        8.46800          0.30000          3.34905          0.22300
        8.46800          0.30000          3.34251          0.22300
        8.46800          0.30000          3.34116          0.22300
        8.46800          0.30000          3.33994          0.22300
        8.46800          0.30000          3.33167          0.22300
        8.46800          0.30000          3.33086          0.22300
        8.46800          0.30000          3.33279          0.22300
        8.46800          0.30000          3.33567          0.22300
        8.46800          0.30000          3.32853          0.22300
        8.46800          0.30000          3.33481          0.22300
        8.46800          0.30000          3.32129          0.22300
        8.46800          0.30000          3.31657          0.22300
        8.46800          0.30000          3.31640          0.22300
        8.46800          0.30000          3.32535          0.22300
        8.46800          0.30000          3.31951          0.22300
        8.46800          0.30000          3.32420          0.22300
        8.46800          0.30000          3.32700          0.22300
        8.46800          0.30000          3.33396          0.22300
        8.46800          0.30000          3.33519          0.22300
        8.46800          0.30000          3.32929          0.22300
        8.46800          0.30000          3.32666          0.22300
        8.46800          0.30000          3.33418          0.22300
        8.46800          0.30000          3.33615          0.22300
        8.46800          0.30000          3.34080          0.22300
        8.46800          0.30000          3.34361          0.22300
        8.46800          0.30000          3.33897          0.22300
        8.46800          0.30000          3.33874          0.22300
        8.46800          0.30000          3.34596          0.22300
        8.46800          0.30000          3.35236          0.22300
        8.46800          0.30000          3.34604          0.22300
        8.46800          0.30000          3.34786          0.22300
        8.46800          0.30000          3.35726          0.22300
        8.46800          0.30000          3.35616          0.22300
        8.46800          0.30000          3.34974          0.22300
        8.46800          0.30000          3.35234          0.22300
        8.46800          0.30000          3.36478          0.22300
        8.46800          0.30000          3.36693          0.22300
        8.46800          0.30000          3.35720          0.22300
        8.46800          0.30000          3.36806          0.22300
        8.46800          0.30000          3.36737          0.22300
        8.46800          0.30000          3.38068          0.22300
        8.46800          0.30000          3.37895          0.22300
        8.46800          0.30000          3.38406          0.22300
        8.46800          0.30000          3.37308          0.22300
        8.46800          0.30000          3.37516          0.22300
        8.46800          0.30000          3.38245          0.22300
        8.46800          0.30000          3.39038          0.22300
        8.46800          0.30000          3.39476          0.22300
        8.46800          0.30000          3.39576          0.22300
        8.46800          0.30000          3.39234          0.22300
        8.46800          0.30000          3.39550          0.22300
        8.46800          0.30000          3.40654          0.22300
        8.46800          0.30000          3.39586          0.22300
        8.46800          0.30000          3.39601          0.22300
        8.46800          0.30000          3.39600          0.22300
        8.46800          0.30000          3.39579          0.22300
        8.46800          0.30000          3.38396          0.22300
        8.46800          0.30000          3.38248          0.22300
        8.46800          0.30000          3.38857          0.22300
        8.46800          0.30000          3.39649          0.22300
        8.46800          0.30000          3.40596          0.22300
        8.46800          0.30000          3.40211          0.22300
        8.46800          0.30000          3.39827          0.22300
        8.46800          0.30000          3.41354          0.22300
        8.46800          0.30000          3.40759          0.22300
        8.46800          0.30000          3.40348          0.22300
        8.46800          0.30000          3.40993          0.22300
        8.46800          0.30000          3.41698          0.22300
        8.46800          0.30000          3.40583          0.22300
        8.46800          0.30000          3.40697          0.22300
        8.46800          0.30000          3.40408          0.22300
        8.46800          0.30000          3.39711          0.22300
        8.46800          0.30000          3.39299          0.22300
        8.46800          0.30000          3.39758          0.22300
        8.46800          0.30000          3.40110          0.22300
        8.46800          0.30000          3.40716          0.22300
        8.46800          0.30000          3.39537          0.22300
        8.46800          0.30000          3.39744          0.22300
        8.46800          0.30000          3.39064          0.22300
        8.46800          0.30000          3.39306          0.22300
        8.46800          0.30000          3.40302          0.22300
        8.46800          0.30000          3.39126          0.22300
        8.46800          0.30000          3.39545          0.22300
        8.46800          0.30000          3.39130          0.22300
        8.46800          0.30000          3.38383          0.22300
        8.46800          0.30000          3.38204          0.22300
        8.46800          0.30000          3.39048          0.22300
        8.46800          0.30000          3.39859          0.22300
        8.46800          0.30000          3.39883          0.22300
        8.46800          0.30000          3.40243          0.22300
        8.46800          0.30000          3.40096          0.22300
        8.46800          0.30000          3.39380          0.22300
        8.46800          0.30000          3.38491          0.22300
        8.46800          0.30000          3.39651          0.22300
        8.46800          0.30000          3.40131          0.22300
        8.46800          0.30000          3.40531          0.22300
        8.46800          0.30000          3.41647          0.22300
        8.46800          0.30000          3.40592          0.22300
        8.46800          0.30000          3.40719          0.22300
        8.46800          0.30000          3.41783          0.22300
        8.46800          0.30000          3.41938          0.22300
        8.46800          0.30000          3.41095          0.22300
        8.46800          0.30000          3.39924          0.22300
        8.46800          0.30000          3.39291          0.22300
        8.46800          0.30000          3.38634          0.22300
        8.46800          0.30000          3.38897          0.22300
        8.46800          0.30000          3.38957          0.22300
        8.46800          0.30000          3.39681          0.22300
        8.46800          0.30000          3.39906          0.22300
        8.46800          0.30000          3.41040          0.22300
        8.46800          0.30000          3.40752          0.22300
        8.46800          0.30000          3.40248          0.22300
        8.46800          0.30000          3.40862          0.22300
        8.46800          0.30000          3.41311          0.22300
        8.46800          0.30000          3.40101          0.22300
        8.46800          0.30000          3.40678          0.22300
        8.46800          0.30000          3.40473          0.22300
        8.46800          0.30000          3.40296          0.22300
        8.46800          0.30000          3.39729          0.22300
        8.46800          0.30000          3.38945          0.22300
        8.46800          0.30000          3.39705          0.22300
        8.46800          0.30000          3.38703          0.22300
        8.46800          0.30000          3.39295          0.22300
        8.46800          0.30000          3.40116          0.22300
        8.46800          0.30000          3.40403          0.22300
        8.46800          0.30000          3.39195          0.22300
        8.46800          0.30000          3.38914          0.22300
        8.46800          0.30000          3.40135          0.22300
        8.46800          0.30000          3.40564          0.22300
        8.46800          0.30000          3.40269          0.22300
        8.46800          0.30000          3.40423          0.22300
        8.46800          0.30000          3.39742          0.22300
        8.46800          0.30000          3.40568          0.22300
        8.46800          0.30000          3.39127          0.22300
        8.46800          0.30000          3.38059          0.22300
        8.46800          0.30000          3.38596          0.22300
        8.46800          0.30000          3.38019          0.22300
        8.46800          0.30000          3.38941          0.22300
        8.46800          0.30000          3.38995          0.22300
        8.46800          0.30000          3.39300          0.22300
        8.46800          0.30000          3.38053          0.22300
        8.46800          0.30000          3.36312          0.22300
        8.46800          0.30000          3.35060          0.22300
        8.46800          0.30000          3.34347          0.22300
        8.46800          0.30000          3.34075          0.22300
        8.46800          0.30000          3.34019          0.22300
        8.46800          0.30000          3.33780          0.22300
        8.46800          0.30000          3.35242          0.22300
        8.46800          0.30000          3.34254          0.22300
        8.46800          0.30000          3.35193          0.22300
        8.46800          0.30000          3.35904          0.22300
        8.46800          0.30000          3.36355          0.22300
        8.46800          0.30000          3.35956          0.22300
        8.46800          0.30000          3.35866          0.22300
        8.46800          0.30000          3.35731          0.22300
        8.46800          0.30000          3.35757          0.22300
        8.46800          0.30000          3.35669          0.22300
        8.46800          0.30000          3.34602          0.22300
        8.46800          0.30000          3.34878          0.22300
        8.46800          0.30000          3.33683          0.22300
        8.46800          0.30000          3.34091          0.22300
        8.46800          0.30000          3.34720          0.22300
        8.46800          0.30000          3.35849          0.22300
        8.46800          0.30000          3.36568          0.22300
        8.46800          0.30000          3.36885          0.22300
        8.46800          0.30000          3.37136          0.22300
        8.46800          0.30000          3.37906          0.22300
        8.46800          0.30000          3.37875          0.22300
        8.46800          0.30000          3.38658          0.22300
        8.46800          0.30000          3.39025          0.22300
        8.46800          0.30000          3.38961          0.22300
        8.46800          0.30000          3.39155          0.22300
        8.46800          0.30000          3.38806          0.22300
        8.46800          0.30000          3.37926          0.22300
        8.46800          0.30000          3.38090          0.22300
        8.46800          0.30000          3.37221          0.22300
        8.46800          0.30000          3.37768          0.22300
        8.46800          0.30000          3.38373          0.22300
        8.46800          0.30000          3.38303          0.22300
        8.46800          0.30000          3.38430          0.22300
        8.46800          0.30000          3.37544          0.22300
        8.46800          0.30000          3.36824          0.22300
        8.46800          0.30000          3.36173          0.22300
        8.46800          0.30000          3.35349          0.22300
        8.46800          0.30000          3.34514          0.22300
        8.46800          0.30000          3.34089          0.22300
        8.46800          0.30000          3.33533          0.22300
        8.46800          0.30000          3.33833          0.22300
        8.46800          0.30000          3.33656          0.22300
        8.46800          0.30000          3.34104          0.22300
        8.46800          0.30000          3.33692          0.22300
        8.46800          0.30000          3.33556          0.22300
        8.46800          0.30000          3.33330          0.22300
        8.46800          0.30000          3.32883          0.22300
        8.46800          0.30000          3.33199          0.22300
        8.46800          0.30000          3.34201          0.22300
        8.46800          0.30000          3.33815          0.22300
        8.46800          0.30000          3.34483          0.22300
        8.46800          0.30000          3.34810          0.22300
        8.46800          0.30000          3.34406          0.22300
        8.46800          0.30000          3.35661          0.22300
        8.46800          0.30000          3.37699          0.22300
        8.46800          0.30000          3.37969          0.22300
        8.46800          0.30000          3.38070          0.22300
        8.46800          0.30000          3.37276          0.22300
        8.46800          0.30000          3.37007          0.22300
        8.46800          0.30000          3.37231          0.22300
        8.46800          0.30000          3.37460          0.22300
        8.46800          0.30000          3.37669          0.22300
        8.46800          0.30000          3.38884          0.22300
        8.46800          0.30000          3.38073          0.22300
        8.46800          0.30000          3.37852          0.22300
        8.46800          0.30000          3.38566          0.22300
        8.46800          0.30000          3.39026          0.22300
        8.46800          0.30000          3.39459          0.22300
        8.46800          0.30000          3.39464          0.22300
        8.46800          0.30000          3.39419          0.22300
        8.46800          0.30000          3.39379          0.22300
        8.46800          0.30000          3.39234          0.22300
        8.46800          0.30000          3.39043          0.22300
        8.46800          0.30000          3.38107          0.22300
        8.46800          0.30000          3.38724          0.22300
        8.46800          0.30000          3.38113          0.22300
        8.46800          0.30000          3.38003          0.22300
        8.46800          0.30000          3.38456          0.22300
        8.46800          0.30000          3.36985          0.22300
        8.46800          0.30000          3.37930          0.22300
        8.46800          0.30000          3.36426          0.22300
        8.46800          0.30000          3.36001          0.22300
        8.46800          0.30000          3.33389          0.22300
        8.46800          0.30000          3.34271          0.22300
        8.46800          0.30000          3.34567          0.22300
        8.46800          0.30000          3.34332          0.22300
        8.46800          0.30000          3.35147          0.22300
        8.46800          0.30000          3.35566          0.22300
        8.46800          0.30000          3.35766          0.22300
        8.46800          0.30000          3.36526          0.22300
        8.46800          0.30000          3.36863          0.22300
        8.46800          0.30000          3.35574          0.22300
        8.46800          0.30000          3.34961          0.22300
        8.46800          0.30000          3.34825          0.22300
        8.46800          0.30000          3.35106          0.22300
        8.46800          0.30000          3.35285          0.22300
        8.46800          0.30000          3.36173          0.22300
        8.46800          0.30000          3.36824          0.22300
        8.46800          0.30000          3.35600          0.22300
        8.46800          0.30000          3.36773          0.22300
        8.46800          0.30000          3.36864          0.22300
        8.46800          0.30000          3.37751          0.22300
        8.46800          0.30000          3.37929          0.22300
        8.46800          0.30000          3.37117          0.22300
        8.46800          0.30000          3.37464          0.22300
        8.46800          0.30000          3.37294          0.22300
        8.46800          0.30000          3.37722          0.22300
        8.46800          0.30000          3.36464          0.22300
        8.46800          0.30000          3.36853          0.22300
        8.46800          0.30000          3.36118          0.22300
        8.46800          0.30000          3.36023          0.22300
        8.46800          0.30000          3.34748          0.22300
        8.46800          0.30000          3.35615          0.22300
        8.46800          0.30000          3.34939          0.22300
        8.46800          0.30000          3.34933          0.22300
        8.46800          0.30000          3.34519          0.22300
        8.46800          0.30000          3.34102          0.22300
        8.46800          0.30000          3.33922          0.22300
        8.46800          0.30000          3.35288          0.22300
        8.46800          0.30000          3.35160          0.22300
        8.46800          0.30000          3.35669          0.22300
        8.46800          0.30000          3.36036          0.22300
        8.46800          0.30000          3.37183          0.22300
        8.46800          0.30000          3.36624          0.22300
        8.46800          0.30000          3.36086          0.22300
        8.46800          0.30000          3.36220          0.22300
        8.46800          0.30000          3.36329          0.22300
        8.46800          0.30000          3.36692          0.22300
        8.46800          0.30000          3.36269          0.22300
        8.46800          0.30000          3.36145          0.22300
        8.46800          0.30000          3.37195          0.22300
        8.46800          0.30000          3.37857          0.22300
        8.46800          0.30000          3.39240          0.22300
        8.46800          0.30000          3.39815          0.22300
        8.46800          0.30000          3.39438          0.22300
        8.46800          0.30000          3.38358          0.22300
        8.46800          0.30000          3.39167          0.22300
        8.46800          0.30000          3.38898          0.22300
        8.46800          0.30000          3.39947          0.22300
        8.46800          0.30000          3.40161          0.22300
        8.46800          0.30000          3.40115          0.22300
        8.46800          0.30000          3.40250          0.22300
        8.46800          0.30000          3.40721          0.22300
        8.46800          0.30000          3.40528          0.22300
        8.46800          0.30000          3.40318          0.22300
        8.46800          0.30000          3.39670          0.22300
        8.46800          0.30000          3.39528          0.22300
        8.46800          0.30000          3.38073          0.22300
        8.46800          0.30000          3.36609          0.22300
        8.46800          0.30000          3.36998          0.22300
        8.46800          0.30000          3.37122          0.22300
        8.46800          0.30000          3.37361          0.22300
        8.46800          0.30000          3.37669          0.22300
        8.46800          0.30000          3.37791          0.22300
        8.46800          0.30000          3.39379          0.22300
        8.46800          0.30000          3.38740          0.22300
        8.46800          0.30000          3.39667          0.22300
        8.46800          0.30000          3.39935          0.22300
        8.46800          0.30000          3.41280          0.22300
        8.46800          0.30000          3.39699          0.22300
        8.46800          0.30000          3.39933          0.22300
        8.46800          0.30000          3.39635          0.22300
        8.46800          0.30000          3.39603          0.22300
        8.46800          0.30000          3.39517          0.22300
        8.46800          0.30000          3.39278          0.22300
        8.46800          0.30000          3.39644          0.22300
        8.46800          0.30000          3.39169          0.22300
        8.46800          0.30000          3.39814          0.22300
        8.46800          0.30000          3.39414          0.22300
        8.46800          0.30000          3.40583          0.22300
        8.46800          0.30000          3.41039          0.22300
        8.46800          0.30000          3.40795          0.22300
        8.46800          0.30000          3.41562          0.22300
        8.46800          0.30000          3.41451          0.22300
        8.46800          0.30000          3.42289          0.22300
        8.46800          0.30000          3.42238          0.22300
        8.46800          0.30000          3.40774          0.22300
        8.46800          0.30000          3.39341          0.22300
        8.46800          0.30000          3.40066          0.22300
        8.46800          0.30000          3.40554          0.22300
        8.46800          0.30000          3.40492          0.22300
        8.46800          0.30000          3.40645          0.22300
        8.46800          0.30000          3.41728          0.22300
        8.46800          0.30000          3.42146          0.22300
        8.46800          0.30000          3.42644          0.22300
        8.46800          0.30000          3.44083          0.22300
        8.46800          0.30000          3.44714          0.22300
        8.46800          0.30000          3.43824          0.22300
        8.46800          0.30000          3.43653          0.22300
        8.46800          0.30000          3.44020          0.22300
        8.46800          0.30000          3.43977          0.22300
        8.46800          0.30000          3.43719          0.22300
        8.46800          0.30000          3.43478          0.22300
        8.46800          0.30000          3.42659          0.22300
        8.46800          0.30000          3.41376          0.22300
        8.46800          0.30000          3.40569          0.22300
        8.46800          0.30000          3.40650          0.22300
        8.46800          0.30000          3.41200          0.22300
        8.46800          0.30000          3.41307          0.22300
        8.46800          0.30000          3.41958          0.22300
        8.46800          0.30000          3.41270          0.22300
        8.46800          0.30000          3.41367          0.22300
        8.46800          0.30000          3.41744          0.22300
        8.46800          0.30000          3.41109          0.22300
        8.46800          0.30000          3.41945          0.22300
        8.46800          0.30000          3.42343          0.22300
        8.46800          0.30000          3.41639          0.22300
        8.46800          0.30000          3.41537          0.22300
        8.46800          0.30000          3.40900          0.22300
        8.46800          0.30000          3.39957          0.22300
        8.46800          0.30000          3.41087          0.22300
        8.46800          0.30000          3.40766          0.22300
        8.46800          0.30000          3.40778          0.22300
        8.46800          0.30000          3.40849          0.22300
        8.46800          0.30000          3.40259          0.22300
        8.46800          0.30000          3.40646          0.22300
        8.46800          0.30000          3.40462          0.22300
        8.46800          0.30000          3.40209          0.22300
        8.46800          0.30000          3.39506          0.22300
        8.46800          0.30000          3.39578          0.22300
        8.46800          0.30000          3.40085          0.22300
        8.46800          0.30000          3.39869          0.22300
        8.46800          0.30000          3.40500          0.22300
        8.46800          0.30000          3.41041          0.22300
        8.46800          0.30000          3.41764          0.22300
        8.46800          0.30000          3.42086          0.22300
        8.46800          0.30000          3.42462          0.22300
        8.46800          0.30000          3.42784          0.22300
        8.46800          0.30000          3.41939          0.22300
        8.46800          0.30000          3.44177          0.22300
        8.46800          0.30000          3.43916          0.22300
        8.46800          0.30000          3.44162          0.22300
        8.46800          0.30000          3.43844          0.22300
        8.46800          0.30000          3.44508          0.22300
        8.46800          0.30000          3.45393          0.22300
        8.46800          0.30000          3.46843          0.22300
        8.46800          0.30000          3.46013          0.22300
        8.46800          0.30000          3.45834          0.22300
        8.46800          0.30000          3.45775          0.22300
        8.46800          0.30000          3.45453          0.22300
        8.46800          0.30000          3.45247          0.22300
        8.46800          0.30000          3.45504          0.22300
        8.46800          0.30000          3.45480          0.22300
        8.46800          0.30000          3.45592          0.22300
        8.46800          0.30000          3.45279          0.22300
        8.46800          0.30000          3.45268          0.22300
        8.46800          0.30000          3.45660          0.22300
        8.46800          0.30000          3.45630          0.22300
        8.46800          0.30000          3.46375          0.22300
        8.46800          0.30000          3.45635          0.22300
        8.46800          0.30000          3.46030          0.22300
        8.46800          0.30000          3.47680          0.22300
        8.46800          0.30000          3.46918          0.22300
        8.46800          0.30000          3.47219          0.22300
        8.46800          0.30000          3.47357          0.22300
        8.46800          0.30000          3.47577          0.22300
        8.46800          0.30000          3.48610          0.22300
        8.46800          0.30000          3.48725          0.22300
        8.46800          0.30000          3.49099          0.22300
        8.46800          0.30000          3.48818          0.22300
        8.46800          0.30000          3.48789          0.22300
        8.46800          0.30000          3.48238          0.22300
        8.46800          0.30000          3.48142          0.22300
        8.46800          0.30000          3.46334          0.22300
        8.46800          0.30000          3.45932          0.22300
        8.46800          0.30000          3.45161          0.22300
        8.46800          0.30000          3.46229          0.22300
        8.46800          0.30000          3.45627          0.22300
        8.46800          0.30000          3.45366          0.22300
        8.46800          0.30000          3.46547          0.22300
        8.46800          0.30000          3.47046          0.22300
        8.46800          0.30000          3.46863          0.22300
        8.46800          0.30000          3.47910          0.22300
        8.46800          0.30000          3.47099          0.22300
        8.46800          0.30000          3.47518          0.22300
        8.46800          0.30000          3.47794          0.22300
        8.46800          0.30000          3.47678          0.22300
        8.46800          0.30000          3.48919          0.22300
        8.46800          0.30000          3.48128          0.22300
        8.46800          0.30000          3.49135          0.22300
        8.46800          0.30000          3.49662          0.22300
        8.46800          0.30000          3.49058          0.22300
        8.46800          0.30000          3.48838          0.22300
        8.46800          0.30000          3.48289          0.22300
        8.46800          0.30000          3.47700          0.22300
        8.46800          0.30000          3.47305          0.22300
        8.46800          0.30000          3.47237          0.22300
        8.46800          0.30000          3.48178          0.22300
        8.46800          0.30000          3.47454          0.22300
        8.46800          0.30000          3.47064          0.22300
        8.46800          0.30000          3.47022          0.22300
        8.46800          0.30000          3.46092          0.22300
        8.46800          0.30000          3.46755          0.22300
        8.46800          0.30000          3.47038          0.22300
        8.46800          0.30000          3.46603          0.22300
        8.46800          0.30000          3.48207          0.22300
        8.46800          0.30000          3.49228          0.22300
        8.46800          0.30000          3.49280          0.22300
        8.46800          0.30000          3.49805          0.22300
        8.46800          0.30000          3.50187          0.22300
        8.46800          0.30000          3.50062          0.22300
        8.46800          0.30000          3.49422          0.22300
        8.46800          0.30000          3.49361          0.22300
        8.46800          0.30000          3.48172          0.22300
        8.46800          0.30000          3.48360          0.22300
        8.46800          0.30000          3.47152          0.22300
        8.46800          0.30000          3.48053          0.22300
        8.46800          0.30000          3.48420          0.22300
        8.46800          0.30000          3.50349          0.22300
        8.46800          0.30000          3.49771          0.22300
        8.46800          0.30000          3.49960          0.22300
        8.46800          0.30000          3.50168          0.22300
        8.46800          0.30000          3.50623          0.22300
        8.46800          0.30000          3.50839          0.22300
        8.46800          0.30000          3.49784          0.22300
        8.46800          0.30000          3.50681          0.22300
        8.46800          0.30000          3.50719          0.22300
        8.46800          0.30000          3.50965          0.22300
        8.46800          0.30000          3.51433          0.22300
        8.46800          0.30000          3.51575          0.22300
        8.46800          0.30000          3.51123          0.22300
        8.46800          0.30000          3.50212          0.22300
        8.46800          0.30000          3.49998          0.22300
        8.46800          0.30000          3.50456          0.22300
        8.46800          0.30000          3.50031          0.22300
        8.46800          0.30000          3.49731          0.22300
        8.46800          0.30000          3.49508          0.22300
        8.46800          0.30000          3.50143          0.22300
        8.46800          0.30000          3.50612          0.22300
        8.46800          0.30000          3.50871          0.22300
        8.46800          0.30000          3.50486          0.22300
        8.46800          0.30000          3.51196          0.22300
        8.46800          0.30000          3.51412          0.22300
        8.46800          0.30000          3.52068          0.22300
        8.46800          0.30000          3.51646          0.22300
        8.46800          0.30000          3.52038          0.22300
        8.46800          0.30000          3.53130          0.22300
        8.46800          0.30000          3.53539          0.22300
        8.46800          0.30000          3.52811          0.22300
        8.46800          0.30000          3.52471          0.22300
        8.46800          0.30000          3.52753          0.22300
        8.46800          0.30000          3.53572          0.22300
        8.46800          0.30000          3.54000          0.22300
        8.46800          0.30000          3.53684          0.22300
        8.46800          0.30000          3.52755          0.22300
        8.46800          0.30000          3.52599          0.22300
        8.46800          0.30000          3.53048          0.22300
        8.46800          0.30000          3.53184          0.22300
        8.46800          0.30000          3.53304          0.22300
        8.46800          0.30000          3.52894          0.22300
        8.46800          0.30000          3.50676          0.22300
        8.46800          0.30000          3.50558          0.22300
        8.46800          0.30000          3.49529          0.22300
        8.46800          0.30000          3.49408          0.22300
        8.46800          0.30000          3.49211          0.22300
        8.46800          0.30000          3.48809          0.22300
        8.46800          0.30000          3.48244          0.22300
        8.46800          0.30000          3.47556          0.22300
        8.46800          0.30000          3.48320          0.22300
        8.46800          0.30000          3.47879          0.22300
        8.46800          0.30000          3.48314          0.22300
        8.46800          0.30000          3.48014          0.22300
        8.46800          0.30000          3.49654          0.22300
        8.46800          0.30000          3.48979          0.22300
        8.46800          0.30000          3.49335          0.22300
        8.46800          0.30000          3.49892          0.22300
        8.46800          0.30000          3.50583          0.22300
        8.46800          0.30000          3.51148          0.22300
        8.46800          0.30000          3.51840          0.22300
        8.46800          0.30000          3.51427          0.22300
        8.46800          0.30000          3.50240          0.22300
        8.46800          0.30000          3.49622          0.22300
        8.46800          0.30000          3.49877          0.22300
        8.46800          0.30000          3.49621          0.22300
        8.46800          0.30000          3.50012          0.22300
        8.46800          0.30000          3.49962          0.22300
        8.46800          0.30000          3.49384          0.22300
        8.46800          0.30000          3.49189          0.22300
        8.46800          0.30000          3.49326          0.22300
        8.46800          0.30000          3.49147          0.22300
        8.46800          0.30000          3.47991          0.22300
        8.46800          0.30000          3.48116          0.22300
        8.46800          0.30000          3.47288          0.22300
        8.46800          0.30000          3.45758          0.22300
        8.46800          0.30000          3.45590          0.22300
        8.46800          0.30000          3.45898          0.22300
        8.46800          0.30000          3.45754          0.22300
        8.46800          0.30000          3.46160          0.22300
        8.46800          0.30000          3.45676          0.22300
        8.46800          0.30000          3.46534          0.22300
        8.46800          0.30000          3.46607          0.22300
        8.46800          0.30000          3.46302          0.22300
        8.46800          0.30000          3.46850          0.22300
        8.46800          0.30000          3.47668          0.22300
        8.46800          0.30000          3.48387          0.22300
        8.46800          0.30000          3.47910          0.22300
        8.46800          0.30000          3.47622          0.22300
        8.46800          0.30000          3.47451          0.22300
        8.46800          0.30000          3.48267          0.22300
        8.46800          0.30000          3.48743          0.22300
        8.46800          0.30000          3.48762          0.22300
        8.46800          0.30000          3.49551          0.22300
        8.46800          0.30000          3.49670          0.22300
        8.46800          0.30000          3.49826          0.22300
        8.46800          0.30000          3.50542          0.22300
        8.46800          0.30000          3.49837          0.22300
        8.46800          0.30000          3.48897          0.22300
        8.46800          0.30000          3.48918          0.22300
        8.46800          0.30000          3.50208          0.22300
        8.46800          0.30000          3.50443          0.22300
